"Customer ID",Age,Gender,"Loyalty Member","Product Type",SKU,Rating,"Order Status","Payment Method","Total Price","Unit Price",Quantity,"Purchase Date","Shipping Type","Add-on Total","Add-ons Purchased1","Add-ons Purchased2","Add-ons Purchased3"
16870,52,Male,No,Laptop,LTP123,4,Completed,"Bank Transfer",6743.2,674.32,10,2024-04-18,"Same Day",120.88,Accessory,"Impulse Item","Extended Warranty"
16870,52,Male,No,Smartwatch,SWT567,1,Completed,"Credit Card",3676,459.5,8,2024-05-14,Expedited,187.97,Accessory,"Extended Warranty","Extended Warranty"
16870,52,Male,Yes,Laptop,LTP123,3,Completed,PayPal,2022.96,674.32,3,2024-05-24,Expedited,106.76,Accessory,"Extended Warranty",Accessory
16871,77,Female,Yes,Laptop,LTP123,2,Cancelled,PayPal,6743.2,674.32,10,2024-07-12,Standard,129.62,Accessory,"Impulse Item","Extended Warranty"
16873,69,Female,Yes,Headphones,HDP456,5,Cancelled,"Credit Card",722.36,361.18,2,2024-07-06,"Same Day",0,None,None,None
16874,23,Male,Yes,Smartwatch,SWT567,5,Completed,PayPal,459.5,459.5,1,2024-04-05,Expedited,0,None,None,None
16876,56,Male,Yes,Tablet,TBL345,2,Completed,"Bank Transfer",2359.23,786.41,3,2024-04-29,"Same Day",0,None,None,None
16877,77,Male,No,Headphones,HDP456,5,Completed,"Bank Transfer",3611.8,361.18,10,2024-07-18,Expedited,42.99,Accessory,None,None
16878,35,Female,No,Tablet,TBL345,1,Completed,"Credit Card",3932.05,786.41,5,2024-07-16,Standard,126.14,Accessory,"Impulse Item",Accessory
16880,33,Male,No,Headphones,HDP456,2,Cancelled,"Bank Transfer",722.36,361.18,2,2024-08-22,"Same Day",25.64,"Extended Warranty","Impulse Item",None
16881,50,Female,No,Smartwatch,SWT567,2,Cancelled,"Credit Card",459.5,459.5,1,2024-06-27,"Same Day",65.93,"Extended Warranty",None,None
16881,50,Female,No,Tablet,TBL345,5,Completed,PayPal,1572.82,786.41,2,2024-09-15,Standard,162.74,Accessory,"Extended Warranty",None
16883,74,Female,No,Tablet,TBL345,3,Completed,PayPal,3932.05,786.41,5,2024-01-11,Standard,157.73,Accessory,"Impulse Item",None
16884,43,Male,No,Smartwatch,SWT567,3,Completed,PayPal,459.5,459.5,1,2024-08-02,Expedited,0,None,None,None
16885,79,Male,No,Smartphone,SMP234,1,Completed,"Bank Transfer",6838.08,1139.68,6,2024-09-23,Expedited,35.93,"Impulse Item",None,None
16886,31,Female,No,Tablet,TBL345,5,Completed,PayPal,1572.82,786.41,2,2024-02-11,Expedited,0,None,None,None
16886,31,Female,No,Laptop,LTP123,1,Completed,PayPal,5394.56,674.32,8,2024-06-20,"Same Day",219.18,"Extended Warranty","Extended Warranty","Impulse Item"
16887,39,Male,No,Smartwatch,SWT567,1,Cancelled,"Credit Card",2757,459.5,6,2024-08-28,Expedited,52.76,"Impulse Item",None,None
16888,59,Female,No,Smartphone,SMP234,3,Cancelled,"Bank Transfer",7977.76,1139.68,7,2024-03-22,Expedited,157.12,"Impulse Item","Extended Warranty","Extended Warranty"
16888,59,Female,No,Laptop,LTP123,2,Cancelled,"Bank Transfer",6068.88,674.32,9,2024-06-17,"Same Day",100.31,"Impulse Item",Accessory,None
16889,71,Female,Yes,Tablet,TBL345,4,Completed,"Credit Card",4718.46,786.41,6,2024-05-05,Standard,154.3,"Impulse Item","Impulse Item",None
16890,25,Female,No,Smartphone,SMP234,3,Completed,PayPal,2279.36,1139.68,2,2024-01-04,Standard,98.93,"Impulse Item","Impulse Item","Impulse Item"
16890,25,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,3676,459.5,8,2024-04-11,"Same Day",0,None,None,None
16890,25,Female,Yes,Smartwatch,SWT567,4,Cancelled,"Bank Transfer",3676,459.5,8,2024-05-06,"Same Day",86.15,Accessory,Accessory,None
16890,25,Female,No,Headphones,HDP456,3,Cancelled,PayPal,2167.08,361.18,6,2024-06-04,Standard,85,"Impulse Item",None,None
16891,68,Female,No,Smartphone,SMP234,1,Completed,PayPal,6838.08,1139.68,6,2024-03-31,Expedited,0,None,None,None
16892,54,Female,No,Smartphone,SMP234,2,Completed,"Credit Card",9117.44,1139.68,8,2024-07-11,Standard,38.93,Accessory,None,None
16892,54,Female,No,Tablet,TBL345,5,Completed,"Credit Card",1572.82,786.41,2,2024-07-13,Standard,74.33,"Impulse Item","Extended Warranty",None
16894,32,Male,Yes,Laptop,LTP123,5,Completed,"Bank Transfer",5394.56,674.32,8,2024-03-28,Expedited,253.91,"Impulse Item","Impulse Item","Extended Warranty"
16894,32,Male,Yes,Headphones,HDP456,5,Completed,"Credit Card",3611.8,361.18,10,2024-06-06,Expedited,205.85,"Impulse Item","Extended Warranty","Extended Warranty"
16896,79,Male,No,Smartphone,SMP234,3,Completed,"Bank Transfer",11396.8,1139.68,10,2024-01-24,Expedited,0,None,None,None
16896,79,Male,No,Headphones,HDP456,1,Cancelled,"Credit Card",2889.44,361.18,8,2024-02-09,Expedited,168.27,"Extended Warranty","Extended Warranty","Impulse Item"
16896,79,Male,No,Headphones,HDP456,4,Cancelled,"Credit Card",2167.08,361.18,6,2024-03-23,Standard,71.5,"Extended Warranty",None,None
16896,79,Male,No,Laptop,LTP123,1,Completed,"Credit Card",3371.6,674.32,5,2024-07-10,Expedited,0,None,None,None
16896,79,Male,No,Laptop,LTP123,2,Completed,"Bank Transfer",6068.88,674.32,9,2024-09-07,Standard,132.41,"Impulse Item","Extended Warranty",None
16898,29,Male,No,Headphones,HDP456,4,Completed,"Credit Card",1083.54,361.18,3,2024-03-25,Expedited,0,None,None,None
16900,59,Male,No,Tablet,TBL345,4,Cancelled,PayPal,3932.05,786.41,5,2024-05-10,Expedited,0,None,None,None
16901,67,Female,Yes,Tablet,TBL345,5,Completed,"Bank Transfer",6291.28,786.41,8,2024-05-09,"Same Day",80.07,Accessory,None,None
16902,54,Female,No,Headphones,HDP456,2,Cancelled,PayPal,2889.44,361.18,8,2024-06-02,"Same Day",0,None,None,None
16903,74,Female,No,Tablet,TBL345,3,Completed,"Credit Card",7864.1,786.41,10,2024-04-06,Expedited,117.62,"Impulse Item","Extended Warranty",None
16903,74,Female,No,Smartwatch,SWT567,1,Completed,PayPal,459.5,459.5,1,2024-08-06,Standard,142.8,Accessory,"Impulse Item",Accessory
16903,74,Female,No,Headphones,HDP456,4,Completed,PayPal,2528.26,361.18,7,2024-09-07,"Same Day",154.2,"Impulse Item","Impulse Item",None
16905,70,Female,Yes,Headphones,HDP456,5,Completed,PayPal,361.18,361.18,1,2024-06-30,Expedited,28.16,"Extended Warranty",None,None
16905,70,Female,No,Smartwatch,SWT567,5,Completed,PayPal,2297.5,459.5,5,2024-08-16,Expedited,0,None,None,None
16905,70,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,7977.76,1139.68,7,2024-08-17,Standard,192.49,Accessory,"Impulse Item","Extended Warranty"
16907,31,Female,No,Smartphone,SMP234,2,Completed,"Bank Transfer",1139.68,1139.68,1,2024-03-01,Expedited,185.75,"Extended Warranty",Accessory,"Impulse Item"
16907,31,Female,Yes,Laptop,LTP123,3,Completed,PayPal,1348.64,674.32,2,2024-04-27,Expedited,67.67,"Impulse Item",None,None
16908,61,Female,Yes,Smartphone,SMP234,2,Completed,PayPal,9117.44,1139.68,8,2024-06-12,"Same Day",25.53,"Extended Warranty",None,None
16909,54,Male,Yes,Smartphone,SMP234,5,Completed,PayPal,7977.76,1139.68,7,2024-03-25,Standard,59.56,"Impulse Item",None,None
16909,54,Male,No,Laptop,LTP123,5,Completed,PayPal,4720.24,674.32,7,2024-04-14,"Same Day",57.89,"Extended Warranty",None,None
16909,54,Male,No,Tablet,TBL345,2,Completed,"Bank Transfer",3932.05,786.41,5,2024-08-28,Expedited,0,None,None,None
16910,47,Female,No,Smartphone,SMP234,3,Completed,"Bank Transfer",2279.36,1139.68,2,2024-05-08,Expedited,101.92,"Impulse Item","Extended Warranty","Impulse Item"
16911,74,Female,No,Smartwatch,SWT567,5,Completed,"Bank Transfer",1378.5,459.5,3,2024-09-21,"Same Day",107.03,Accessory,"Extended Warranty",None
16912,51,Male,No,Headphones,HDP456,5,Completed,"Bank Transfer",2889.44,361.18,8,2024-03-08,Expedited,69.62,"Impulse Item",None,None
16912,51,Male,Yes,Laptop,LTP123,5,Completed,PayPal,2697.28,674.32,4,2024-06-19,"Same Day",0,None,None,None
16914,44,Male,No,Smartphone,SMP234,2,Cancelled,"Credit Card",3419.04,1139.68,3,2024-03-25,"Same Day",186.97,"Extended Warranty",Accessory,"Extended Warranty"
16915,42,Male,No,Laptop,LTP123,2,Completed,PayPal,674.32,674.32,1,2024-01-26,Expedited,34.02,"Extended Warranty",None,None
16915,42,Male,No,Laptop,LTP123,2,Completed,"Bank Transfer",5394.56,674.32,8,2024-07-31,Standard,49.34,"Extended Warranty","Extended Warranty",None
16917,20,Female,Yes,Smartphone,SMP234,3,Completed,"Credit Card",10257.12,1139.68,9,2024-03-31,"Same Day",47.06,"Impulse Item","Impulse Item",None
16917,20,Female,Yes,Tablet,TBL345,5,Completed,"Bank Transfer",786.41,786.41,1,2024-06-03,Expedited,0,None,None,None
16917,20,Female,No,Headphones,HDP456,2,Cancelled,"Credit Card",2528.26,361.18,7,2024-09-10,"Same Day",125.32,Accessory,"Extended Warranty","Impulse Item"
16918,67,Male,No,Laptop,LTP123,4,Completed,"Credit Card",674.32,674.32,1,2024-02-14,"Same Day",221.99,"Extended Warranty",Accessory,"Extended Warranty"
16919,50,Female,No,Smartwatch,SWT567,4,Completed,"Credit Card",2757,459.5,6,2024-01-15,"Same Day",187.23,"Extended Warranty","Extended Warranty",None
16919,50,Female,No,Smartwatch,SWT567,3,Completed,PayPal,919,459.5,2,2024-01-17,Expedited,223.85,"Impulse Item","Extended Warranty","Impulse Item"
16920,37,Male,No,Headphones,HDP456,1,Completed,"Bank Transfer",1805.9,361.18,5,2024-07-05,Standard,0,None,None,None
16920,37,Male,No,Headphones,HDP456,2,Cancelled,"Bank Transfer",2889.44,361.18,8,2024-08-17,Standard,139.82,"Impulse Item","Extended Warranty",None
16922,52,Female,Yes,Smartwatch,SWT567,1,Completed,"Bank Transfer",3216.5,459.5,7,2024-02-08,"Same Day",209.54,"Extended Warranty","Extended Warranty",Accessory
16922,52,Female,No,Tablet,TBL345,2,Completed,"Credit Card",6291.28,786.41,8,2024-04-26,Expedited,0,None,None,None
16923,20,Male,No,Headphones,HDP456,2,Cancelled,"Credit Card",722.36,361.18,2,2024-07-27,"Same Day",42.86,"Extended Warranty",None,None
16924,45,Male,Yes,Laptop,LTP123,2,Completed,"Bank Transfer",6068.88,674.32,9,2024-03-08,Expedited,0,None,None,None
16924,45,Male,No,Smartwatch,SWT567,2,Completed,"Credit Card",1838,459.5,4,2024-09-04,"Same Day",0,None,None,None
16925,71,Male,No,Smartwatch,SWT567,5,Cancelled,"Credit Card",4595,459.5,10,2024-06-09,Expedited,121.79,"Impulse Item",Accessory,None
16925,71,Male,No,Headphones,HDP456,2,Completed,"Credit Card",2528.26,361.18,7,2024-08-25,Standard,0,None,None,None
16926,53,Male,No,Smartphone,SMP234,5,Completed,"Bank Transfer",4558.72,1139.68,4,2024-05-08,Expedited,0,None,None,None
16926,53,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,6838.08,1139.68,6,2024-09-07,Standard,171.73,Accessory,"Impulse Item","Extended Warranty"
16927,47,Male,No,Laptop,LTP123,3,Completed,"Bank Transfer",6743.2,674.32,10,2024-07-25,"Same Day",0,None,None,None
16927,47,Male,No,Smartphone,SMP234,3,Completed,"Credit Card",5698.4,1139.68,5,2024-07-27,"Same Day",114.18,Accessory,"Impulse Item",None
16928,34,Male,No,Headphones,HDP456,5,Completed,PayPal,361.18,361.18,1,2024-01-27,"Same Day",190.38,"Impulse Item","Impulse Item",Accessory
16929,45,Female,No,Smartwatch,SWT567,5,Completed,PayPal,4595,459.5,10,2024-05-08,Expedited,0,None,None,None
16929,45,Female,No,Headphones,HDP456,2,Cancelled,"Credit Card",1083.54,361.18,3,2024-06-10,Standard,41.88,"Impulse Item",None,None
16929,45,Female,No,Headphones,HDP456,3,Completed,PayPal,2528.26,361.18,7,2024-09-16,Standard,29.27,Accessory,None,None
16930,53,Female,No,Smartwatch,SWT567,2,Cancelled,PayPal,1378.5,459.5,3,2024-04-06,Standard,124.82,"Impulse Item","Extended Warranty","Impulse Item"
16932,31,Male,No,Smartwatch,SWT567,4,Completed,"Credit Card",3676,459.5,8,2024-03-22,Standard,81.59,Accessory,None,None
16933,60,Female,No,Headphones,HDP456,2,Completed,PayPal,1444.72,361.18,4,2024-08-28,Expedited,134.1,"Impulse Item",Accessory,None
16934,73,Male,No,Tablet,TBL345,4,Cancelled,"Credit Card",6291.28,786.41,8,2024-07-27,Standard,83.89,"Extended Warranty",None,None
16935,24,Male,No,Tablet,TBL345,2,Cancelled,PayPal,3932.05,786.41,5,2024-02-20,"Same Day",64.21,Accessory,None,None
16939,76,Female,No,Smartwatch,SWT567,3,Completed,"Credit Card",1838,459.5,4,2024-03-31,Expedited,0,None,None,None
16940,50,Male,Yes,Smartwatch,SWT567,3,Completed,PayPal,4595,459.5,10,2024-03-21,Standard,84.03,"Impulse Item",Accessory,None
16940,50,Male,Yes,Headphones,HDP456,4,Completed,"Bank Transfer",2528.26,361.18,7,2024-04-11,"Same Day",265.78,Accessory,Accessory,Accessory
16942,45,Male,No,Laptop,LTP123,4,Completed,"Credit Card",2022.96,674.32,3,2024-07-06,Expedited,22.34,"Extended Warranty",None,None
16943,64,Female,No,Laptop,LTP123,2,Completed,"Bank Transfer",2697.28,674.32,4,2024-06-05,Standard,114.12,Accessory,"Impulse Item","Extended Warranty"
16943,64,Female,Yes,Smartphone,SMP234,4,Completed,"Bank Transfer",4558.72,1139.68,4,2024-08-23,Standard,51.33,Accessory,None,None
16944,48,Female,No,Smartwatch,SWT567,3,Completed,"Credit Card",3676,459.5,8,2024-05-03,"Same Day",0,None,None,None
16945,66,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,9117.44,1139.68,8,2024-08-17,"Same Day",72.28,Accessory,Accessory,None
16946,38,Male,No,Smartphone,SMP234,4,Cancelled,PayPal,3419.04,1139.68,3,2024-04-06,Standard,0,None,None,None
16949,36,Male,No,Headphones,HDP456,5,Completed,"Bank Transfer",2528.26,361.18,7,2024-05-14,"Same Day",60.15,Accessory,None,None
16950,60,Male,No,Smartphone,SMP234,3,Completed,"Credit Card",11396.8,1139.68,10,2024-04-15,"Same Day",155.15,Accessory,Accessory,"Extended Warranty"
16950,60,Male,No,Smartphone,SMP234,4,Cancelled,"Bank Transfer",6838.08,1139.68,6,2024-07-31,"Same Day",90.16,Accessory,Accessory,None
16951,25,Female,No,Smartwatch,SWT567,5,Cancelled,PayPal,2297.5,459.5,5,2024-08-10,Expedited,36.44,"Extended Warranty",None,None
16952,45,Female,No,Tablet,TBL345,2,Completed,PayPal,3932.05,786.41,5,2024-07-29,Standard,76.52,Accessory,"Impulse Item",None
16952,45,Female,No,Tablet,TBL345,2,Completed,"Credit Card",6291.28,786.41,8,2024-08-02,"Same Day",130.52,Accessory,Accessory,"Extended Warranty"
16953,26,Female,No,Headphones,HDP456,5,Cancelled,"Bank Transfer",361.18,361.18,1,2024-06-30,Standard,56.82,Accessory,"Extended Warranty",None
16953,26,Female,Yes,Smartphone,SMP234,4,Cancelled,PayPal,3419.04,1139.68,3,2024-07-19,"Same Day",0,None,None,None
16953,26,Female,Yes,Headphones,HDP456,2,Completed,"Credit Card",1444.72,361.18,4,2024-07-23,"Same Day",0,None,None,None
16954,28,Male,Yes,Smartphone,SMP234,2,Cancelled,"Bank Transfer",1139.68,1139.68,1,2024-02-26,Standard,0,None,None,None
16955,76,Male,Yes,Laptop,LTP123,4,Cancelled,"Bank Transfer",4045.92,674.32,6,2024-04-01,Expedited,89.97,Accessory,Accessory,Accessory
16956,26,Female,No,Headphones,HDP456,2,Cancelled,PayPal,2167.08,361.18,6,2024-04-25,Expedited,0,None,None,None
16957,63,Female,No,Tablet,TBL345,2,Completed,"Credit Card",4718.46,786.41,6,2024-01-16,"Same Day",60.88,"Extended Warranty",None,None
16957,63,Female,No,Smartwatch,SWT567,4,Completed,PayPal,2757,459.5,6,2024-02-25,Standard,0,None,None,None
16957,63,Female,No,Smartwatch,SWT567,5,Completed,"Bank Transfer",919,459.5,2,2024-04-09,"Same Day",148.62,"Impulse Item","Impulse Item",None
16957,63,Female,No,Laptop,LTP123,5,Completed,PayPal,4720.24,674.32,7,2024-07-18,Expedited,153.05,Accessory,Accessory,None
16957,63,Female,No,Tablet,TBL345,1,Cancelled,PayPal,3145.64,786.41,4,2024-08-22,Expedited,206.36,"Impulse Item","Impulse Item",Accessory
16958,74,Male,Yes,Headphones,HDP456,1,Completed,"Bank Transfer",2167.08,361.18,6,2024-03-27,Standard,90.89,Accessory,"Extended Warranty",None
16960,59,Male,No,Tablet,TBL345,2,Completed,PayPal,4718.46,786.41,6,2024-03-03,Expedited,15.65,"Impulse Item",None,None
16960,59,Male,No,Laptop,LTP123,4,Cancelled,"Credit Card",6743.2,674.32,10,2024-04-16,Standard,0,None,None,None
16963,19,Female,No,Smartphone,SMP234,2,Completed,"Bank Transfer",9117.44,1139.68,8,2024-04-23,Standard,133.88,"Extended Warranty","Extended Warranty","Extended Warranty"
16966,19,Male,No,Tablet,TBL345,2,Completed,"Credit Card",7077.69,786.41,9,2024-07-03,"Same Day",0,None,None,None
16966,19,Male,No,Headphones,HDP456,5,Cancelled,"Credit Card",722.36,361.18,2,2024-08-09,Expedited,93.8,"Extended Warranty",None,None
16967,69,Male,No,Smartwatch,SWT567,3,Completed,PayPal,2757,459.5,6,2024-01-04,Standard,61.27,"Impulse Item",None,None
16967,69,Male,No,Smartphone,SMP234,1,Cancelled,"Credit Card",2279.36,1139.68,2,2024-05-07,Standard,23.22,Accessory,None,None
16968,52,Female,No,Smartwatch,SWT567,2,Completed,"Bank Transfer",919,459.5,2,2024-01-13,"Same Day",167.98,"Extended Warranty",Accessory,"Impulse Item"
16969,66,Female,No,Smartwatch,SWT567,4,Completed,"Credit Card",2757,459.5,6,2024-01-11,Expedited,86.65,Accessory,None,None
16969,66,Female,No,Headphones,HDP456,5,Cancelled,PayPal,1444.72,361.18,4,2024-04-23,Expedited,155.28,"Extended Warranty",Accessory,None
16969,66,Female,No,Smartphone,SMP234,1,Completed,PayPal,9117.44,1139.68,8,2024-06-12,Expedited,116.79,"Extended Warranty",Accessory,None
16970,23,Female,No,Laptop,LTP123,1,Cancelled,"Credit Card",4045.92,674.32,6,2024-04-14,Expedited,0,None,None,None
16970,23,Female,No,Tablet,TBL345,2,Completed,PayPal,2359.23,786.41,3,2024-09-21,"Same Day",142.42,"Extended Warranty","Impulse Item","Extended Warranty"
16971,62,Male,No,Smartwatch,SWT567,2,Completed,PayPal,2757,459.5,6,2024-04-15,Standard,0,None,None,None
16971,62,Male,No,Headphones,HDP456,1,Cancelled,PayPal,1083.54,361.18,3,2024-08-25,"Same Day",0,None,None,None
16973,29,Male,Yes,Tablet,TBL345,1,Completed,"Bank Transfer",7077.69,786.41,9,2024-03-07,Expedited,66.04,Accessory,None,None
16973,29,Male,No,Headphones,HDP456,4,Completed,PayPal,2889.44,361.18,8,2024-04-01,Standard,145.47,Accessory,Accessory,"Extended Warranty"
16975,28,Female,No,Headphones,HDP456,1,Completed,"Bank Transfer",3611.8,361.18,10,2024-03-31,"Same Day",132.74,"Impulse Item","Extended Warranty",None
16976,26,Male,No,Smartphone,SMP234,1,Completed,"Credit Card",5698.4,1139.68,5,2024-02-23,"Same Day",0,None,None,None
16976,26,Male,No,Tablet,TBL345,4,Completed,"Bank Transfer",1572.82,786.41,2,2024-03-17,"Same Day",44.72,"Impulse Item",None,None
16976,26,Male,No,Headphones,HDP456,2,Completed,PayPal,1444.72,361.18,4,2024-04-13,Expedited,27.22,"Impulse Item",None,None
16977,28,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,2279.36,1139.68,2,2024-01-01,Expedited,0,None,None,None
16977,28,Female,No,Tablet,TBL345,2,Completed,"Credit Card",6291.28,786.41,8,2024-01-20,"Same Day",0,None,None,None
16978,33,Male,No,Headphones,HDP456,1,Completed,PayPal,1083.54,361.18,3,2024-06-22,Expedited,129.18,Accessory,"Extended Warranty",None
16978,33,Male,Yes,Smartphone,SMP234,1,Completed,PayPal,9117.44,1139.68,8,2024-08-29,Expedited,143.17,Accessory,Accessory,None
16979,57,Female,No,Smartphone,SMP234,1,Completed,PayPal,10257.12,1139.68,9,2024-04-26,"Same Day",176.92,"Impulse Item","Extended Warranty",Accessory
16982,25,Female,No,Smartwatch,SWT567,5,Completed,"Credit Card",919,459.5,2,2024-06-12,Standard,0,None,None,None
16982,25,Female,No,Tablet,TBL345,2,Cancelled,PayPal,1572.82,786.41,2,2024-07-27,"Same Day",182.22,Accessory,Accessory,"Extended Warranty"
16982,25,Female,No,Tablet,TBL345,5,Cancelled,"Credit Card",4718.46,786.41,6,2024-09-02,"Same Day",62.51,"Extended Warranty",None,None
16983,46,Male,No,Smartphone,SMP234,1,Cancelled,"Bank Transfer",4558.72,1139.68,4,2024-02-14,"Same Day",89.01,"Extended Warranty",None,None
16985,75,Female,No,Laptop,LTP123,5,Completed,"Credit Card",6068.88,674.32,9,2024-08-10,"Same Day",158.44,"Extended Warranty",Accessory,Accessory
16989,76,Male,No,Headphones,HDP456,3,Cancelled,PayPal,1083.54,361.18,3,2024-08-10,"Same Day",25.59,Accessory,None,None
16990,23,Female,No,Laptop,LTP123,3,Completed,"Bank Transfer",1348.64,674.32,2,2024-03-26,Expedited,153.57,"Extended Warranty","Impulse Item","Extended Warranty"
16990,23,Female,No,Laptop,LTP123,5,Cancelled,PayPal,6743.2,674.32,10,2024-09-22,Standard,0,None,None,None
16993,76,Female,Yes,Headphones,HDP456,5,Completed,"Bank Transfer",3611.8,361.18,10,2024-02-06,"Same Day",144.2,Accessory,Accessory,None
16994,43,Female,No,Smartwatch,SWT567,2,Completed,PayPal,4595,459.5,10,2024-01-31,Expedited,0,None,None,None
16994,43,Female,Yes,Tablet,TBL345,5,Completed,"Credit Card",7864.1,786.41,10,2024-05-19,Standard,64.09,Accessory,None,None
16995,70,Male,No,Headphones,HDP456,1,Cancelled,PayPal,1083.54,361.18,3,2024-09-13,Expedited,151.58,"Extended Warranty","Impulse Item","Extended Warranty"
16997,78,Male,No,Tablet,TBL345,4,Completed,"Bank Transfer",786.41,786.41,1,2024-08-06,Standard,139.92,"Extended Warranty","Extended Warranty",Accessory
16998,62,Female,No,Smartwatch,SWT567,1,Completed,"Credit Card",459.5,459.5,1,2024-04-09,Expedited,79.58,"Extended Warranty","Impulse Item",None
16998,62,Female,No,Smartwatch,SWT567,2,Cancelled,"Bank Transfer",1838,459.5,4,2024-07-06,"Same Day",0,None,None,None
16999,24,Female,No,Tablet,TBL345,4,Cancelled,"Credit Card",7864.1,786.41,10,2024-08-05,Standard,154.46,"Impulse Item",Accessory,"Extended Warranty"
17000,59,Female,No,Headphones,HDP456,3,Completed,"Credit Card",2889.44,361.18,8,2024-03-20,Expedited,145.75,Accessory,"Impulse Item","Extended Warranty"
17002,42,Female,Yes,Headphones,HDP456,3,Completed,PayPal,2889.44,361.18,8,2024-01-10,Expedited,137.23,Accessory,"Impulse Item",None
17002,42,Female,No,Smartphone,SMP234,4,Completed,"Bank Transfer",5698.4,1139.68,5,2024-08-02,Standard,176.94,"Impulse Item",Accessory,"Impulse Item"
17005,46,Female,No,Laptop,LTP123,4,Completed,"Bank Transfer",5394.56,674.32,8,2024-02-24,Standard,0,None,None,None
17006,22,Female,No,Laptop,LTP123,2,Completed,"Credit Card",674.32,674.32,1,2024-01-29,"Same Day",180.07,"Extended Warranty","Extended Warranty","Extended Warranty"
17006,22,Female,No,Smartwatch,SWT567,3,Completed,"Bank Transfer",4595,459.5,10,2024-05-31,"Same Day",71.92,Accessory,Accessory,None
17007,54,Female,No,Laptop,LTP123,4,Cancelled,"Credit Card",6743.2,674.32,10,2024-04-21,Expedited,0,None,None,None
17008,27,Male,Yes,Smartwatch,SWT567,2,Cancelled,"Bank Transfer",1838,459.5,4,2024-04-24,"Same Day",119.52,"Impulse Item","Impulse Item",None
17008,27,Male,No,Smartwatch,SWT567,4,Completed,PayPal,2757,459.5,6,2024-07-24,Expedited,0,None,None,None
17009,40,Female,No,Headphones,HDP456,4,Cancelled,"Bank Transfer",2528.26,361.18,7,2024-03-04,Expedited,70.17,Accessory,"Impulse Item",None
17009,40,Female,Yes,Laptop,LTP123,1,Completed,"Bank Transfer",1348.64,674.32,2,2024-04-12,Expedited,153.42,Accessory,Accessory,"Extended Warranty"
17009,40,Female,No,Laptop,LTP123,1,Completed,PayPal,6743.2,674.32,10,2024-07-26,Expedited,125.51,Accessory,"Extended Warranty",None
17011,44,Female,No,Tablet,TBL345,1,Completed,"Bank Transfer",7077.69,786.41,9,2024-01-15,Standard,0,None,None,None
17011,44,Female,No,Smartwatch,SWT567,2,Completed,"Bank Transfer",1378.5,459.5,3,2024-05-28,"Same Day",56.23,Accessory,None,None
17013,50,Female,Yes,Headphones,HDP456,5,Completed,PayPal,2167.08,361.18,6,2024-03-13,"Same Day",255.19,Accessory,"Extended Warranty","Impulse Item"
17014,80,Male,No,Tablet,TBL345,4,Completed,"Bank Transfer",5504.87,786.41,7,2024-03-16,Expedited,0,None,None,None
17016,60,Male,Yes,Tablet,TBL345,1,Cancelled,"Credit Card",1572.82,786.41,2,2024-02-03,Expedited,75.21,"Impulse Item","Extended Warranty",None
17016,60,Male,No,Smartwatch,SWT567,5,Completed,"Bank Transfer",4135.5,459.5,9,2024-04-28,Expedited,0,None,None,None
17017,75,Female,No,Headphones,HDP456,5,Cancelled,"Bank Transfer",1805.9,361.18,5,2024-02-01,Standard,39.43,Accessory,None,None
17017,75,Female,Yes,Tablet,TBL345,1,Completed,"Credit Card",6291.28,786.41,8,2024-08-16,Standard,15.94,Accessory,None,None
17020,70,Female,Yes,Smartphone,SMP234,4,Completed,"Bank Transfer",1139.68,1139.68,1,2024-06-05,"Same Day",217.39,"Impulse Item","Extended Warranty","Extended Warranty"
17020,70,Female,No,Smartphone,SMP234,2,Completed,"Credit Card",5698.4,1139.68,5,2024-06-26,"Same Day",96.41,"Extended Warranty",None,None
17020,70,Female,No,Smartphone,SMP234,2,Cancelled,PayPal,6838.08,1139.68,6,2024-07-05,"Same Day",0,None,None,None
17021,63,Female,No,Smartwatch,SWT567,2,Completed,PayPal,3676,459.5,8,2024-03-16,Standard,40.09,Accessory,None,None
17026,44,Female,No,Headphones,HDP456,1,Cancelled,"Bank Transfer",3250.62,361.18,9,2024-05-08,Standard,165.93,Accessory,"Impulse Item",None
17026,44,Female,Yes,Laptop,LTP123,2,Cancelled,"Credit Card",4720.24,674.32,7,2024-06-09,"Same Day",90.15,"Extended Warranty","Extended Warranty",None
17026,44,Female,No,Laptop,LTP123,2,Completed,"Bank Transfer",1348.64,674.32,2,2024-07-27,Expedited,12.08,"Impulse Item",None,None
17030,38,Female,Yes,Headphones,HDP456,2,Completed,"Credit Card",3250.62,361.18,9,2024-07-02,Expedited,183.72,"Impulse Item","Extended Warranty","Extended Warranty"
17031,32,Male,No,Tablet,TBL345,3,Completed,"Bank Transfer",786.41,786.41,1,2024-04-14,Standard,67.02,"Extended Warranty",None,None
17031,32,Male,No,Tablet,TBL345,4,Completed,"Credit Card",2359.23,786.41,3,2024-05-16,Expedited,145.44,Accessory,"Impulse Item","Impulse Item"
17032,56,Male,Yes,Smartphone,SMP234,1,Cancelled,"Bank Transfer",2279.36,1139.68,2,2024-04-05,Expedited,89.32,"Extended Warranty",None,None
